Název okresu,typBytu,year_num,month_num,cena_count,cena_m2_mean,cena_mean
Brno-město,2+1,2021,7,39,90225,5713365
Brno-město,2+1,2021,8,42,91472,5791398
Brno-město,2+1,2021,9,50,93061,5790150
Brno-město,2+1,2021,10,64,97306,5999106
Brno-město,2+1,2021,11,51,97852,6203368
Brno-město,2+1,2021,12,59,99563,6036012
Brno-město,2+1,2022,1,57,100877,6153809
Brno-město,2+1,2022,2,57,101476,6198234
Brno-město,2+kk,2020,3,172,78561,4601624
Brno-město,2+kk,2020,4,174,78781,4623877
Brno-město,2+kk,2020,5,182,79236,4557800
Brno-město,2+kk,2020,6,136,78040,4705964
Brno-město,2+kk,2020,7,55,80482,4486156
Brno-město,2+kk,2020,8,121,80384,4681911
Brno-město,2+kk,2020,9,118,78710,4621056
Brno-město,2+kk,2020,10,124,82006,4670767
Brno-město,2+kk,2020,12,103,87071,4972230
Brno-město,2+kk,2021,1,96,89254,5088592
Brno-město,2+kk,2021,2,91,92481,5246256
Brno-město,2+kk,2021,3,111,94645,5369847
Brno-město,2+kk,2021,4,88,92640,5260465
Brno-město,2+kk,2021,6,91,103153,5602399
Brno-město,2+kk,2021,7,92,103473,5737995
Brno-město,2+kk,2021,8,89,101275,5729520
Brno-město,2+kk,2021,9,87,99372,5785493
Brno-město,2+kk,2021,10,88,103201,6053875
Brno-město,2+kk,2021,11,68,102920,6163579
Brno-město,2+kk,2021,12,75,106688,5956313
Brno-město,2+kk,2022,1,102,107965,6200899
Brno-město,2+kk,2022,2,97,111112,6446151
Brno-město,3+1,2020,3,87,61724,5317199
Brno-město,3+1,2020,4,83,61854,5213945
Brno-město,3+1,2020,5,74,61949,5262585
Brno-město,3+1,2020,6,55,65187,5568882
Brno-město,3+1,2020,7,59,65708,5600357
Brno-město,3+1,2020,8,50,66888,5641350
Brno-město,3+1,2020,9,49,66839,5776959
Brno-město,3+1,2020,10,51,67280,5802489
Brno-město,3+1,2020,12,35,72379,6089771
Brno-město,3+1,2021,1,30,73014,6219400
Brno-město,3+1,2021,2,43,73755,6242720
Brno-město,3+1,2021,3,40,79738,6646275
Brno-město,3+1,2021,4,59,80163,6467491
Brno-město,3+1,2021,6,30,83600,6851100
Brno-město,3+1,2021,7,30,84760,7212546
Brno-město,3+1,2021,8,45,86317,7110166
Brno-město,3+1,2021,9,41,87162,7148823
Brno-město,3+1,2021,10,59,89870,7417524
Brno-město,3+1,2021,11,57,91775,7285333
Brno-město,3+1,2021,12,41,95803,7504477
Brno-město,3+1,2022,1,60,95552,7644182
Brno-město,3+1,2022,2,65,93178,7449492
Brno-město,3+kk,2020,3,118,77126,7060579
Brno-město,3+kk,2020,4,120,74767,6768094
Brno-město,3+kk,2020,5,128,75079,6560344
Brno-město,3+kk,2020,6,110,75476,6502493
Brno-město,3+kk,2020,7,113,77088,6544331
Brno-město,3+kk,2020,8,110,78243,6596920
Brno-město,3+kk,2020,9,93,78106,6624158
Brno-město,3+kk,2020,10,97,78596,6768035
Brno-město,3+kk,2020,12,88,83012,7040967
Brno-město,3+kk,2021,1,83,83579,7090370
Brno-město,3+kk,2021,2,65,87415,7688607
Brno-město,3+kk,2021,3,75,88175,7871482
Brno-město,3+kk,2021,4,60,90928,7934170
Brno-město,3+kk,2021,6,69,92648,8268744
Brno-město,3+kk,2021,7,60,92304,8199998
Brno-město,3+kk,2021,8,64,96849,8468203
Brno-město,3+kk,2021,9,57,94393,8355898
Brno-město,3+kk,2021,10,60,96855,8603211
Brno-město,3+kk,2021,11,52,100589,8972071
Brno-město,3+kk,2021,12,60,100777,9470686
Brno-město,3+kk,2022,1,66,102016,9416643
Brno-město,3+kk,2022,2,66,102403,9585230
Brno-město,4+1,2020,3,20,59851,5985449
Brno-město,4+1,2020,4,12,56571,6320750
Brno-město,4+1,2020,5,14,56502,6382071
Brno-město,4+1,2020,6,17,57350,6340529
Brno-město,4+1,2020,7,14,60880,7077642
Brno-město,4+1,2020,8,12,61639,6846750
Brno-město,4+1,2020,9,16,60287,6521875
Brno-město,4+1,2020,10,14,67397,7513357
Brno-město,4+1,2020,12,13,67725,6821461
Brno-město,4+1,2021,1,5,67565,6528000
Brno-město,4+1,2021,2,9,69898,7732666
Brno-město,4+1,2021,3,11,69346,7667636
Brno-město,4+1,2021,4,8,73835,8131750
Brno-město,4+1,2021,6,12,82093,8735000
Brno-město,4+1,2021,7,14,84719,9029285
Brno-město,4+1,2021,8,15,81766,8104600
Brno-město,4+1,2021,9,18,79101,7680222
Brno-město,4+1,2021,10,12,93226,8192066
Brno-město,4+1,2021,11,18,87253,8239600
Brno-město,4+1,2021,12,15,89326,9015800
Brno-město,4+1,2022,1,15,89778,8806000
Brno-město,4+1,2022,2,21,92263,9343766
Brno-město,4+kk,2020,3,59,77313,8717135
Brno-město,4+kk,2020,4,51,78176,8794623
Brno-město,4+kk,2020,5,50,76066,9220590
Brno-město,4+kk,2020,6,35,74549,8808657
Brno-město,4+kk,2020,7,19,72811,8861792
Brno-město,4+kk,2020,8,54,78076,9226541
Brno-město,4+kk,2020,9,51,74417,8697128
Brno-město,4+kk,2020,10,55,75585,9116382
Brno-město,4+kk,2020,12,50,76379,9148530
Brno-město,4+kk,2021,1,46,77787,9042771
Brno-město,4+kk,2021,2,32,79933,9846494
Brno-město,4+kk,2021,3,29,78684,10136347
Brno-město,4+kk,2021,4,26,81937,10162812
Brno-město,4+kk,2021,6,36,89977,11095899
Brno-město,4+kk,2021,7,33,90234,11445369
Brno-město,4+kk,2021,8,45,96608,11529413
Brno-město,4+kk,2021,9,31,96783,12220035
Brno-město,4+kk,2021,10,29,94769,11773129
Brno-město,4+kk,2021,11,29,92410,11326472
Brno-město,4+kk,2021,12,26,96552,11666516
Brno-město,4+kk,2022,1,27,101023,11743010
Brno-město,4+kk,2022,2,31,101633,12067930
Brno-město,5+1,2020,3,1,51968,6600000
Brno-město,5+1,2020,4,2,50818,7050000
Brno-město,5+1,2020,5,3,57256,6193333
Brno-město,5+1,2020,6,2,56835,7650000
Brno-město,5+1,2020,7,2,56835,7650000
Brno-město,5+1,2020,8,2,37497,7295000
Brno-město,5+1,2020,9,2,56936,6550000
Brno-město,5+1,2020,10,2,56936,6550000
Brno-město,5+1,2020,12,1,51968,6600000
Brno-město,5+1,2021,1,1,51968,6600000
Brno-město,5+1,2021,2,1,51968,6600000
Brno-město,5+1,2021,3,1,51968,6600000
Brno-město,5+1,2021,4,1,66666,6800000
Brno-město,5+1,2021,6,2,81293,10170000
Brno-město,5+1,2021,7,1,102822,12750000
Brno-město,5+1,2021,8,4,91844,11510000
Brno-město,5+1,2021,9,2,102822,12750000
Brno-město,5+1,2021,10,4,91633,10947500
Brno-město,5+1,2021,11,3,92873,10833333
Brno-město,5+1,2021,12,3,93453,10716666
Brno-město,5+1,2022,1,3,90749,10616666
Brno-město,5+kk,2020,3,7,61895,8381142
Brno-město,5+kk,2020,4,5,65332,8481800
Brno-město,5+kk,2020,5,8,62742,8673500
Brno-město,5+kk,2020,6,6,52554,7664666
Brno-město,5+kk,2020,7,4,66448,9357250
Brno-město,5+kk,2020,8,5,55460,8519600
Brno-město,5+kk,2020,9,5,59791,9137600
Brno-město,5+kk,2020,10,5,64323,9135300
Brno-město,5+kk,2020,12,7,61070,9812714
Brno-město,5+kk,2021,1,5,59294,10365800
Brno-město,5+kk,2021,2,4,63723,11599750
Brno-město,5+kk,2021,3,3,58251,11566333
Brno-město,5+kk,2021,4,4,59438,11824750
Brno-město,5+kk,2021,6,3,71055,12649666
Brno-město,5+kk,2021,7,3,74021,12999666
Brno-město,5+kk,2021,8,3,74021,12999666
Brno-město,5+kk,2021,9,5,78590,12877800
Brno-město,5+kk,2021,10,7,84385,14245714
Brno-město,5+kk,2021,11,6,81329,15873333
Brno-město,5+kk,2021,12,5,77147,14976000
Brno-město,5+kk,2022,1,4,76420,15097500
Brno-město,5+kk,2022,2,3,86033,13796666
Brno-město,6 a více,2020,3,2,34109,8469000
Brno-město,6 a více,2020,4,1,44218,8490000
Brno-město,6 a více,2020,5,2,40925,8140000
Brno-město,6 a více,2020,6,1,41614,7990000
Brno-město,6 a více,2020,9,1,60689,8800000
Brno-město,6 a více,2020,10,1,77419,12929000
Brno-město,6 a více,2021,2,1,54337,11900000
Brno-město,6 a více,2021,3,1,56666,10200000
Brno-město,6 a více,2021,4,2,55730,11100000
Brno-město,6 a více,2021,6,1,59409,10693680
Brno-město,6 a více,2021,7,2,61186,13846840
Brno-město,6 a více,2021,8,1,62962,17000000
Brno-město,6 a více,2021,9,1,62962,17000000
Brno-město,6 a více,2021,10,1,66666,18000000
Brno-město,6 a více,2021,11,1,66666,18000000
Brno-město,6 a více,2021,12,1,66666,18000000
Brno-město,6 a více,2022,1,1,66666,18000000
Brno-město,6 a více,2022,2,1,66666,18000000
Brno-město,Atypický,2020,3,8,67559,12031000
Brno-město,Atypický,2020,4,6,71950,11331666
Brno-město,Atypický,2020,5,6,75895,8780000
Brno-město,Atypický,2020,6,6,74007,9566666
Brno-město,Atypický,2020,7,10,75705,9336000
Brno-město,Atypický,2020,8,10,73904,9886000
Brno-město,Atypický,2020,9,11,72630,9477272
Brno-město,Atypický,2020,10,9,75666,11284444
Brno-město,Atypický,2020,12,8,75555,11291250
Brno-město,Atypický,2021,1,9,75770,11336666
Brno-město,Atypický,2021,2,7,76363,11167142
Brno-město,Atypický,2021,3,8,71856,9932500
Brno-město,Atypický,2021,4,7,76363,11167142
Brno-město,Atypický,2021,6,20,102258,7621000
Brno-město,Atypický,2021,8,13,109389,7253769
Brno-město,Atypický,2021,9,18,104967,7103444
Brno-město,Atypický,2021,10,15,115843,6628833
Brno-město,Atypický,2021,11,15,113122,7562233
Brno-město,Atypický,2021,12,11,114289,7698909
Brno-město,Atypický,2022,1,7,101442,8285285
Brno-město,Atypický,2022,2,8,114587,7672250
Brno-venkov,1+1,2020,4,3,48456,1840000
Brno-venkov,1+1,2020,5,5,53271,1884000
Brno-venkov,1+1,2020,6,1,75757,2500000
Brno-venkov,1+1,2020,7,2,66840,2500000
Brno-venkov,1+1,2020,8,1,57906,2490000
Brno-venkov,1+1,2020,9,1,57906,2490000
Brno-venkov,1+1,2020,12,1,54318,2390000
Brno-venkov,1+1,2021,1,2,72500,3190000
Brno-venkov,1+1,2021,2,1,42714,2990000
Brno-venkov,1+1,2021,3,1,42714,2990000
Brno-venkov,1+1,2021,4,1,70625,3390000
Brno-venkov,1+1,2021,6,1,59971,2099000
Brno-venkov,1+1,2021,8,1,72837,2695000
Brno-venkov,1+1,2021,11,1,92500,3700000
Brno-venkov,1+1,2021,12,5,87868,3330000
Brno-venkov,1+1,2022,1,5,89124,3604279
Brno-venkov,1+1,2022,2,4,90364,3187812
Brno-venkov,1+kk,2020,3,3,59790,1934478
Brno-venkov,1+kk,2020,4,3,70274,1692144
Brno-venkov,1+kk,2020,5,4,59977,2054858
Brno-venkov,1+kk,2020,6,6,62387,2608833
Brno-venkov,1+kk,2020,7,2,74804,2923000
Brno-venkov,1+kk,2020,8,6,65256,2480500
Brno-venkov,1+kk,2020,9,7,67081,3064714
Brno-venkov,1+kk,2020,10,3,65211,3391000
Brno-venkov,1+kk,2020,12,6,66800,3065000
Brno-venkov,1+kk,2021,1,9,70866,3231111
Brno-venkov,1+kk,2021,2,4,65649,3022875
Brno-venkov,1+kk,2021,3,3,67003,2963000
Brno-venkov,1+kk,2021,4,2,66969,2744000
Brno-venkov,1+kk,2021,6,1,91156,2917000
Brno-venkov,1+kk,2021,7,1,91156,2917000
Brno-venkov,1+kk,2021,8,2,99096,2903500
Brno-venkov,1+kk,2021,9,3,88528,4142333
Brno-venkov,1+kk,2021,10,6,85157,3426576
Brno-venkov,1+kk,2021,11,6,96066,3876732
Brno-venkov,1+kk,2021,12,7,95336,3719470
Brno-venkov,1+kk,2022,1,8,112021,4265657
Brno-venkov,1+kk,2022,2,7,89062,4091020
Brno-venkov,2+1,2020,3,26,45981,2636038
Brno-venkov,2+1,2020,4,18,50078,3101333
Brno-venkov,2+1,2020,5,22,49267,2916650
Brno-venkov,2+1,2020,6,20,49265,2892400
Brno-venkov,2+1,2020,7,14,50367,3131285
Brno-venkov,2+1,2020,8,15,49240,3019600
Brno-venkov,2+1,2020,9,10,50402,3083900
Brno-venkov,2+1,2020,10,12,50543,3140750
Brno-venkov,2+1,2020,12,11,53862,3365600
Brno-venkov,2+1,2021,1,6,64874,3936949
Brno-venkov,2+1,2021,2,8,70491,4106586
Brno-venkov,2+1,2021,3,9,61331,3936955
Brno-venkov,2+1,2021,4,8,63135,3846575
Brno-venkov,2+1,2021,6,12,70469,3828416
Brno-venkov,2+1,2021,7,17,65037,3706082
Brno-venkov,2+1,2021,8,15,67829,3811730
Brno-venkov,2+1,2021,9,11,72454,4103359
Brno-venkov,2+1,2021,10,21,71873,4110080
Brno-venkov,2+1,2021,11,12,69785,3953000
Brno-venkov,2+1,2021,12,13,75917,4371153
Brno-venkov,2+1,2022,1,11,80232,4463181
Brno-venkov,2+1,2022,2,15,80602,4498766
Brno-venkov,2+kk,2020,3,42,62189,3734438
Brno-venkov,2+kk,2020,4,37,63459,3747610
Brno-venkov,2+kk,2020,5,38,61696,3600995
Brno-venkov,2+kk,2020,6,30,61986,3643320
Brno-venkov,2+kk,2020,7,6,57160,4222222
Brno-venkov,2+kk,2020,8,27,60382,3667277
Brno-venkov,2+kk,2020,9,25,59968,3441451
Brno-venkov,2+kk,2020,10,29,60225,3532872
Brno-venkov,2+kk,2020,12,26,57365,3582353
Brno-venkov,2+kk,2021,1,25,62251,3760168
Brno-venkov,2+kk,2021,2,25,65916,4233582
Brno-venkov,2+kk,2021,3,28,68254,4091413
Brno-venkov,2+kk,2021,4,31,70630,4130360
Brno-venkov,2+kk,2021,6,22,70123,3904909
Brno-venkov,2+kk,2021,7,27,75036,4273588
Brno-venkov,2+kk,2021,8,33,77621,4598896
Brno-venkov,2+kk,2021,9,34,89303,5067880
Brno-venkov,2+kk,2021,10,37,76813,4397222
Brno-venkov,2+kk,2021,11,37,80493,4682559
Brno-venkov,2+kk,2021,12,38,83798,5116797
Brno-venkov,2+kk,2022,1,37,89970,5149299
Brno-venkov,2+kk,2022,2,42,87544,5295087
Brno-venkov,3+1,2020,3,24,46391,3477791
Brno-venkov,3+1,2020,4,24,47378,3482360
Brno-venkov,3+1,2020,5,17,47637,3676237
Brno-venkov,3+1,2020,6,17,46954,3768884
Brno-venkov,3+1,2020,7,18,44925,3353055
Brno-venkov,3+1,2020,8,15,45165,3446666
Brno-venkov,3+1,2020,9,15,46763,3567266
Brno-venkov,3+1,2020,10,18,43347,3266643
Brno-venkov,3+1,2020,12,6,47619,3496666
Brno-venkov,3+1,2021,1,8,48513,3607500
Brno-venkov,3+1,2021,2,6,56142,4129000
Brno-venkov,3+1,2021,3,12,58384,4452666
Brno-venkov,3+1,2021,4,13,62317,4900423
Brno-venkov,3+1,2021,6,5,61507,4828000
Brno-venkov,3+1,2021,7,6,54327,4030833
Brno-venkov,3+1,2021,8,7,55150,4410714
Brno-venkov,3+1,2021,9,11,65631,5319545
Brno-venkov,3+1,2021,10,12,68081,5456166
Brno-venkov,3+1,2021,11,22,73555,6263690
Brno-venkov,3+1,2021,12,10,71963,5347790
Brno-venkov,3+1,2022,1,10,70994,5148690
Brno-venkov,3+1,2022,2,6,72438,5674433
Brno-venkov,3+kk,2020,3,40,54785,4551685
Brno-venkov,3+kk,2020,4,41,55313,4534814
Brno-venkov,3+kk,2020,5,45,53028,4495378
Brno-venkov,3+kk,2020,6,30,58787,4845622
Brno-venkov,3+kk,2020,7,30,60423,4858473
Brno-venkov,3+kk,2020,8,28,56582,4800485
Brno-venkov,3+kk,2020,9,28,58679,4981263
Brno-venkov,3+kk,2020,10,26,58876,5078176
Brno-venkov,3+kk,2020,12,26,60451,5219198
Brno-venkov,3+kk,2021,1,21,62314,5315531
Brno-venkov,3+kk,2021,2,12,57136,5430836
Brno-venkov,3+kk,2021,3,10,58964,5437900
Brno-venkov,3+kk,2021,4,17,61489,5410802
Brno-venkov,3+kk,2021,6,19,69948,5751768
Brno-venkov,3+kk,2021,7,25,70934,5686847
Brno-venkov,3+kk,2021,8,21,77012,5870966
Brno-venkov,3+kk,2021,9,22,80702,6466649
Brno-venkov,3+kk,2021,10,20,82204,6409499
Brno-venkov,3+kk,2021,11,19,79995,6180286
Brno-venkov,3+kk,2021,12,24,81337,6676739
Brno-venkov,3+kk,2022,1,24,83311,6867680
Brno-venkov,3+kk,2022,2,28,81824,6593540
Brno-venkov,4+1,2020,3,5,35781,3655600
Brno-venkov,4+1,2020,4,1,39795,3900000
Brno-venkov,4+1,2020,5,3,41172,4129666
Brno-venkov,4+1,2020,6,3,46094,4786666
Brno-venkov,4+1,2020,7,2,48000,5235000
Brno-venkov,4+1,2020,8,1,59421,7190000
Brno-venkov,4+1,2020,9,1,59421,7190000
Brno-venkov,4+1,2020,10,1,59421,7190000
Brno-venkov,4+1,2020,12,2,49298,5495000
Brno-venkov,4+1,2021,1,3,45810,4828333
Brno-venkov,4+1,2021,2,3,47399,4894666
Brno-venkov,4+1,2021,3,2,50201,5472500
Brno-venkov,4+kk,2020,3,11,52737,6023090
Brno-venkov,4+kk,2020,4,14,51636,5838142
Brno-venkov,4+kk,2020,5,13,50997,5706076
Brno-venkov,4+kk,2020,6,11,55582,5878732
Brno-venkov,4+kk,2020,7,3,50334,5853666
Brno-venkov,4+kk,2020,8,19,54463,6180898
Brno-venkov,4+kk,2020,9,13,50456,5941746
Brno-venkov,4+kk,2020,10,15,52908,6203247
Brno-venkov,4+kk,2020,12,18,53228,6299400
Brno-venkov,4+kk,2021,1,15,53448,6509096
Brno-venkov,4+kk,2021,2,11,54472,6679727
Brno-venkov,4+kk,2021,3,11,57449,7203363
Brno-venkov,4+kk,2021,4,6,65671,7611833
Brno-venkov,4+kk,2021,6,5,73555,8850200
Brno-venkov,4+kk,2021,7,4,70952,7612750
Brno-venkov,4+kk,2021,8,4,74073,7997250
Brno-venkov,4+kk,2021,9,3,78397,8430086
Brno-venkov,4+kk,2021,10,4,76216,8447565
Brno-venkov,4+kk,2021,11,4,77278,8360065
Brno-venkov,4+kk,2021,12,5,78879,8385452
Brno-venkov,4+kk,2022,1,10,97705,10336826
Brno-venkov,4+kk,2022,2,9,93799,9996251
Brno-venkov,5+1,2020,10,1,81794,6380000
Brno-venkov,5+1,2021,12,1,58974,6900000
Brno-venkov,5+1,2022,1,1,58974,6900000
Brno-venkov,5+kk,2020,3,1,34384,4470000
Brno-venkov,5+kk,2020,4,2,24769,2799000
Brno-venkov,5+kk,2021,8,1,64666,9700000
Brno-venkov,5+kk,2021,9,1,64666,9700000
Brno-venkov,5+kk,2021,12,1,59923,7790000
Brno-venkov,5+kk,2022,1,1,59923,7790000
Brno-venkov,6 a více,2020,9,1,82222,7400000
Brno-venkov,Atypický,2020,5,1,32962,4450000
Brno-venkov,Atypický,2020,6,1,32962,4450000
Brno-venkov,Atypický,2020,7,1,32962,4450000
Brno-venkov,Atypický,2020,8,1,32962,4450000
Brno-venkov,Atypický,2020,9,1,81794,6380000
Brno-venkov,Atypický,2020,10,1,82222,7400000
Brno-venkov,Atypický,2020,12,1,74897,5467500
Brno-venkov,Atypický,2021,1,1,74897,5467500
Brno-venkov,Atypický,2021,6,1,102710,10990000
Brno-venkov,Atypický,2021,8,1,102710,10990000
Brno-venkov,Atypický,2021,9,1,58712,4286000
Brno-venkov,Atypický,2021,10,1,107222,9650000
Brno-venkov,Atypický,2022,2,1,68301,4986000
Bruntál,1+1,2020,3,3,19221,820000
Bruntál,1+1,2020,4,2,19968,825000
Bruntál,1+1,2020,5,3,28053,1213333
Bruntál,1+1,2020,6,1,19428,680000
Bruntál,1+1,2020,7,1,19428,680000
Bruntál,1+1,2020,8,2,16532,565000
Bruntál,1+1,2020,9,2,16532,565000
Bruntál,1+1,2020,10,3,16064,533000
Bruntál,1+1,2020,12,1,106206,3080000
Bruntál,1+1,2021,3,1,24857,870000
Bruntál,1+1,2021,6,1,32307,1260000
Bruntál,1+1,2021,7,1,29800,1490000
Bruntál,1+1,2021,8,1,32692,1275000
Bruntál,1+1,2021,9,2,49843,1570000
Bruntál,1+1,2021,10,2,50166,1580000
Bruntál,1+1,2021,11,2,50166,1580000
Bruntál,1+1,2021,12,3,48070,1390000
Bruntál,1+1,2022,1,4,39802,1155000
Bruntál,1+1,2022,2,4,37406,1257500
Bruntál,1+kk,2020,3,1,16527,594999
Bruntál,1+kk,2020,4,1,16527,594999
Bruntál,1+kk,2020,5,2,16527,594999
Bruntál,1+kk,2020,6,1,16527,594999
Bruntál,1+kk,2020,7,1,16527,594999
Bruntál,1+kk,2020,9,1,16527,594999
Bruntál,1+kk,2020,10,1,13861,499000
Bruntál,1+kk,2021,8,2,29988,915000
Bruntál,1+kk,2021,9,3,33515,849333
Bruntál,1+kk,2021,10,2,31022,650000
Bruntál,1+kk,2021,11,2,31022,650000
Bruntál,1+kk,2021,12,1,24500,490000
Bruntál,1+kk,2022,1,1,24500,490000
Bruntál,1+kk,2022,2,2,27931,590000
Bruntál,2+1,2020,3,16,15157,834750
Bruntál,2+1,2020,4,13,15355,822307
Bruntál,2+1,2020,5,11,15321,877545
Bruntál,2+1,2020,7,4,16499,867500
Bruntál,2+1,2020,8,5,25373,1343600
Bruntál,2+1,2020,9,6,24178,1377607
Bruntál,2+1,2020,10,3,21821,1263000
Bruntál,2+1,2020,12,4,21520,1114750
Bruntál,2+1,2021,1,3,26003,1459666
Bruntál,2+1,2021,2,1,42678,2390000
Bruntál,2+1,2021,3,2,28871,1669500
Bruntál,2+1,2021,4,6,24877,1323333
Bruntál,2+1,2021,6,9,27297,1666555
Bruntál,2+1,2021,7,12,30352,1683666
Bruntál,2+1,2021,8,10,30297,1750600
Bruntál,2+1,2021,9,7,27289,1581000
Bruntál,2+1,2021,10,14,32063,1882285
Bruntál,2+1,2021,11,14,30873,1783642
Bruntál,2+1,2021,12,12,31458,1783500
Bruntál,2+1,2022,1,12,33327,1935416
Bruntál,2+1,2022,2,15,32200,1880400
Bruntál,2+kk,2020,3,2,40468,2590000
Bruntál,2+kk,2020,4,2,40468,2590000
Bruntál,2+kk,2020,5,3,43898,2843333
Bruntál,2+kk,2020,6,3,43579,2556666
Bruntál,2+kk,2020,7,7,40859,2544571
Bruntál,2+kk,2020,8,2,47085,2285000
Bruntál,2+kk,2020,9,10,44312,2657200
Bruntál,2+kk,2020,10,8,49213,2724000
Bruntál,2+kk,2020,12,9,50556,2732777
Bruntál,2+kk,2021,1,8,47811,2811250
Bruntál,2+kk,2021,2,8,45981,2811250
Bruntál,2+kk,2021,3,3,43121,2296666
Bruntál,2+kk,2021,4,7,43613,2756571
Bruntál,2+kk,2021,6,10,55258,3365250
Bruntál,2+kk,2021,7,9,50314,3235000
Bruntál,2+kk,2021,8,13,56464,3398653
Bruntál,2+kk,2021,9,15,54866,3193833
Bruntál,2+kk,2021,10,14,51240,3094107
Bruntál,2+kk,2021,11,9,55079,3375277
Bruntál,2+kk,2021,12,11,46206,2680909
Bruntál,2+kk,2022,1,6,52050,3331250
Bruntál,2+kk,2022,2,12,55366,3324166
Bruntál,3+1,2020,3,26,15694,1093769
Bruntál,3+1,2020,4,18,15456,1089333
Bruntál,3+1,2020,5,13,14396,1005153
Bruntál,3+1,2020,6,7,15738,1206285
Bruntál,3+1,2020,7,10,18168,1417400
Bruntál,3+1,2020,8,16,18433,1327937
Bruntál,3+1,2020,9,17,18322,1319694
Bruntál,3+1,2020,10,14,17539,1323500
Bruntál,3+1,2020,12,10,18754,1404400
Bruntál,3+1,2021,1,11,17078,1419909
Bruntál,3+1,2021,2,7,18496,1298714
Bruntál,3+1,2021,3,11,19448,2765545
Bruntál,3+1,2021,4,9,25612,2087333
Bruntál,3+1,2021,6,17,24691,1848252
Bruntál,3+1,2021,7,18,26186,1955950
Bruntál,3+1,2021,8,13,24809,1984446
Bruntál,3+1,2021,9,15,25175,1940520
Bruntál,3+1,2021,10,14,28329,2060642
Bruntál,3+1,2021,11,17,27352,2035823
Bruntál,3+1,2021,12,14,27511,2001357
Bruntál,3+1,2022,1,17,29182,2203210
Bruntál,3+1,2022,2,15,27484,2075200
Bruntál,3+kk,2020,3,6,33649,2779083
Bruntál,3+kk,2020,4,6,33649,2779083
Bruntál,3+kk,2020,5,7,34890,3007785
Bruntál,3+kk,2020,6,6,28977,2333250
Bruntál,3+kk,2020,7,9,33826,2949277
Bruntál,3+kk,2020,8,11,35349,3107500
Bruntál,3+kk,2020,9,9,35719,3264222
Bruntál,3+kk,2020,10,8,38528,3375062
Bruntál,3+kk,2020,12,10,36129,3267060
Bruntál,3+kk,2021,1,11,38378,3440100
Bruntál,3+kk,2021,2,10,40327,3710160
Bruntál,3+kk,2021,3,6,37588,3274850
Bruntál,3+kk,2021,4,7,43730,4023214
Bruntál,3+kk,2021,6,10,38694,3523850
Bruntál,3+kk,2021,7,9,38420,3456666
Bruntál,3+kk,2021,8,9,42826,3896666
Bruntál,3+kk,2021,9,11,42557,3941818
Bruntál,3+kk,2021,10,11,46134,4190000
Bruntál,3+kk,2021,11,9,46428,4250000
Bruntál,3+kk,2021,12,6,46928,4250000
Bruntál,3+kk,2022,1,10,46154,4094000
Bruntál,3+kk,2022,2,8,47958,4361562
Bruntál,4+1,2020,3,5,20307,1889580
Bruntál,4+1,2020,4,7,17859,2163985
Bruntál,4+1,2020,5,7,20138,2328271
Bruntál,4+1,2020,6,2,19160,1674450
Bruntál,4+1,2020,7,3,18193,1823000
Bruntál,4+1,2020,8,2,18936,1564950
Bruntál,4+1,2020,9,3,19749,1646600
Bruntál,4+1,2020,10,3,16548,1899633
Bruntál,4+1,2020,12,1,19998,1699900
Bruntál,4+1,2021,1,2,24999,2334950
Bruntál,4+1,2021,2,2,14241,1380200
Bruntál,4+1,2021,6,1,39768,3817800
Bruntál,4+1,2021,8,1,31875,2550000
Bruntál,4+1,2021,10,2,24109,2450000
Bruntál,4+1,2021,11,1,17123,2500000
Bruntál,4+1,2021,12,2,23349,2995000
Bruntál,4+1,2022,1,4,23349,2995000
Bruntál,4+1,2022,2,1,29247,2720000
Bruntál,4+kk,2020,3,1,29670,2700000
Bruntál,4+kk,2020,4,2,25952,2295000
Bruntál,4+kk,2020,5,1,22235,1890000
Bruntál,4+kk,2020,6,3,25726,2296666
Bruntál,4+kk,2020,7,3,25726,2296666
Bruntál,4+kk,2020,8,2,27472,2500000
Bruntál,4+kk,2022,1,1,23933,3590000
Bruntál,4+kk,2022,2,1,34000,2550000
Bruntál,6 a více,2020,3,1,2806,449000
Bruntál,Atypický,2021,9,1,26639,16410000
Bruntál,Atypický,2021,10,3,21664,6443333
Bruntál,Atypický,2021,11,1,26639,16410000
Bruntál,Atypický,2021,12,3,20010,6313333
Bruntál,Atypický,2022,1,3,20010,6313333
Bruntál,Atypický,2022,2,3,19961,6310000
Břeclav,1+1,2020,4,1,47250,1890000
Břeclav,1+1,2020,5,1,47250,1890000
Břeclav,1+1,2020,6,1,55127,4741000
Břeclav,1+1,2020,7,1,55127,4741000
Břeclav,1+1,2020,9,2,42574,1694500
Břeclav,1+1,2020,10,1,51081,1890000
Břeclav,1+1,2020,12,1,62857,2200000
Břeclav,1+1,2021,4,2,76849,2575000
Břeclav,1+1,2021,8,2,50142,2283500
Břeclav,1+1,2021,11,1,79117,2690000
Břeclav,1+kk,2020,3,4,63381,2273750
Břeclav,1+kk,2020,4,5,55322,1970600
Břeclav,1+kk,2020,5,5,56724,1942200
Břeclav,1+kk,2020,6,13,54105,2526384
Břeclav,1+kk,2020,7,1,35849,1900000
Břeclav,1+kk,2020,8,9,59311,2378940
Břeclav,1+kk,2020,9,9,55960,2095329
